"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
25,"16eeJ",5,"M3/4","F:",3,"v3","16","ee",TRUE,"-m2",2,76
26,"(>8eeq",5,"M3/4","F:",3,"3","1%0","ee",FALSE,"P1",1,76
27,"8.dd)",5,"M3/4","F:",3,"v2","8.","dd",TRUE,"-M2",2,74
28,"16cc",5,"M3/4","F:",3,"v1","16","cc",TRUE,"-M2",2,72
29,"4cc",6,"M3/4","F:",3,"1","4","cc",FALSE,"P1",1,72
30,"8a",6,"M3/4","F:",3,"v6","8","a",TRUE,"-m3",3,69
31,"8r}",6,"M3/4","F:",3,NA,"8",NA,FALSE,NA,NA,NA
32,"{8.f",6,"M3/4","F:",4,"v4","8.","f",FALSE,"[f]",NA,65
33,"16g",6,"M3/4","F:",4,"^5","16","g",FALSE,"+M2",2,67
34,"(8a",7,"M3/4","F:",4,"^6","8","a",FALSE,"+M2",2,69
35,"4cc/)",7,"M3/4","F:",4,"^1","4","cc",FALSE,"+m3",3,72
36,"8a",7,"M3/4","F:",4,"v6","8","a",TRUE,"-m3",3,69
37,"(8aq",7,"M3/4","F:",4,"6","1%0","a",FALSE,"P1",1,69
38,"8.g)",7,"M3/4","F:",4,"v5","8.","g",TRUE,"-M2",2,67
39,"16f",7,"M3/4","F:",4,"v4","16","f",TRUE,"-M2",2,65
40,"2f}",8,"M3/4","F:",4,"4","2","f",FALSE,"P1",1,65
41,"{8.cc/L",8,"M3/4","F:",5,"^1","8.","cc",FALSE,"+P5",5,72
42,"16aJ",8,"M3/4","F:",5,"v6","16","a",TRUE,"-m3",3,69
43,"(4.ff",9,"M3/4","F:",5,"^4","4.","ff",FALSE,"+m6",6,77
44,"8ee)",9,"M3/4","F:",5,"v3","8","ee",TRUE,"-m2",2,76
45,"8.dd",9,"M3/4","F:",5,"v2","8.","dd",TRUE,"-M2",2,74
46,"16cc",9,"M3/4","F:",5,"v1","16","cc",TRUE,"-M2",2,72
47,"4cc",10,"M3/4","F:",5,"1","4","cc",FALSE,"P1",1,72
48,"8a",10,"M3/4","F:",5,"v6","8","a",TRUE,"-m3",3,69
49,"8r}",10,"M3/4","F:",5,NA,"8",NA,FALSE,NA,NA,NA
50,"{8.cc/L",10,"M3/4","F:",6,"^1","8.","cc",FALSE,"[cc]",NA,72
51,"16aJ",10,"M3/4","F:",6,"v6","16","a",TRUE,"-m3",3,69
52,"(4.ff",11,"M3/4","F:",6,"^4","4.","ff",FALSE,"+m6",6,77
53,"8ee)",11,"M3/4","F:",6,"v3","8","ee",TRUE,"-m2",2,76
54,"8dd",11,"M3/4","F:",6,"v2","8","dd",TRUE,"-M2",2,74
55,"8cc#",11,"M3/4","F:",6,"v1+","8","cc#",TRUE,"-m2",2,73
56,"8.ddLSS",12,"M3/4","F:",6,"^2","8.","dd",FALSE,"+m2",2,74
57,"16eeJ",12,"M3/4","F:",6,"^3","16","ee",FALSE,"+M2",2,76
58,"4ff;}",12,"M3/4","F:",6,"^4","4","ff",FALSE,"+m2",2,77
59,"{8.fL",12,"M3/4","F:",7,"v4","8.","f",TRUE,"-P8",8,65
60,"16gJ",12,"M3/4","F:",7,"^5","16","g",FALSE,"+M2",2,67
61,"(4a",13,"M3/4","F:",7,"^6","4","a",FALSE,"+M2",2,69
62,"8.ff)",13,"M3/4","F:",7,"^4","8.","ff",FALSE,"+m6",6,77
63,"16ee",13,"M3/4","F:",7,"v3","16","ee",TRUE,"-m2",2,76
64,"(>8eeq",13,"M3/4","F:",7,"3","1%0","ee",FALSE,"P1",1,76
65,"8.dd)",13,"M3/4","F:",7,"v2","8.","dd",TRUE,"-M2",2,74
66,"16cc",13,"M3/4","F:",7,"v1","16","cc",TRUE,"-M2",2,72
67,"4cc",14,"M3/4","F:",7,"1","4","cc",FALSE,"P1",1,72
68,"8a",14,"M3/4","F:",7,"v6","8","a",TRUE,"-m3",3,69
69,"8r}",14,"M3/4","F:",7,NA,"8",NA,FALSE,NA,NA,NA
70,"{8.fL",14,"M3/4","F:",8,"v4","8.","f",FALSE,"[f]",NA,65
71,"16gJ",14,"M3/4","F:",8,"^5","16","g",FALSE,"+M2",2,67
72,"(8a",15,"M3/4","F:",8,"^6","8","a",FALSE,"+M2",2,69
73,"4cc)",15,"M3/4","F:",8,"^1","4","cc",FALSE,"+m3",3,72
74,"8a",15,"M3/4","F:",8,"v6","8","a",TRUE,"-m3",3,69
75,"(>8aq",15,"M3/4","F:",8,"6","1%0","a",FALSE,"P1",1,69
76,"8.g)",15,"M3/4","F:",8,"v5","8.","g",TRUE,"-M2",2,67
77,"16f",15,"M3/4","F:",8,"v4","16","f",TRUE,"-M2",2,65
78,"2f}",16,"M3/4","F:",8,"4","2","f",FALSE,"P1",1,65
