"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
45,"8g",10,"M6/8","D:",5,"v5","8","g",TRUE,"-M3",3,67
46,"4a}",10,"M6/8","D:",5,"^6","4","a",FALSE,"+M2",2,69
47,"{8a",10,"M6/8","D:",6,"6","8","a",FALSE,"P1",1,69
48,"4g#",11,"M6/8","D:",6,"v5+","4","g#",TRUE,"-m2",2,68
49,"8e",11,"M6/8","D:",6,"v3","8","e",TRUE,"-M3",3,64
50,"(8a/L",11,"M6/8","D:",6,"^6","8","a",FALSE,"+P4",4,69
51,"8cc#J)",11,"M6/8","D:",6,"^1+","8","cc#",FALSE,"+M3",3,73
52,"8ee",11,"M6/8","D:",6,"^3","8","ee",FALSE,"+m3",3,76
53,"(8ddL",12,"M6/8","D:",6,"v2","8","dd",TRUE,"-M2",2,74
54,"8bJ)",12,"M6/8","D:",6,"v7","8","b",TRUE,"-m3",3,71
55,"8g#",12,"M6/8","D:",6,"v5+","8","g#",TRUE,"-m3",3,68
56,"(>4a;",12,"M6/8","D:",6,"^6","4","a",FALSE,"+m2",2,69
57,"8g)}",12,"M6/8","D:",6,"v5","8","g",TRUE,"-M2",2,67
58,"{8f#",13,"M6/8","D:",7,"v4+","8","f#",TRUE,"-m2",2,66
59,"8f#",13,"M6/8","D:",7,"4+","8","f#",FALSE,"P1",1,66
60,"8f#",13,"M6/8","D:",7,"4+","8","f#",FALSE,"P1",1,66
61,"(8aL^",13,"M6/8","D:",7,"^6","8","a",FALSE,"+m3",3,69
62,"8gJ)",13,"M6/8","D:",7,"v5","8","g",TRUE,"-M2",2,67
63,"8r",13,"M6/8","D:",7,NA,"8",NA,FALSE,NA,NA,NA
64,"8e",14,"M6/8","D:",7,"v3","8","e",FALSE,"[e]",NA,64
65,"8e",14,"M6/8","D:",7,"3","8","e",FALSE,"P1",1,64
66,"8e",14,"M6/8","D:",7,"3","8","e",FALSE,"P1",1,64
67,"(8bL",14,"M6/8","D:",7,"^7","8","b",FALSE,"+P5",5,71
68,"8aJ)",14,"M6/8","D:",7,"v6","8","a",TRUE,"-M2",2,69
69,"8r}",14,"M6/8","D:",7,NA,"8",NA,FALSE,NA,NA,NA
70,"{8dd/",15,"M6/8","D:",8,"^2","8","dd",FALSE,"[dd]",NA,74
71,"8dd/",15,"M6/8","D:",8,"2","8","dd",FALSE,"P1",1,74
72,"8dd/",15,"M6/8","D:",8,"2","8","dd",FALSE,"P1",1,74
73,"4ee/",15,"M6/8","D:",8,"^3","4","ee",FALSE,"+M2",2,76
74,"8ee/",15,"M6/8","D:",8,"3","8","ee",FALSE,"P1",1,76
75,"8.aL",16,"M6/8","D:",8,"v6","8.","a",TRUE,"-P5",5,69
76,"16bJ",16,"M6/8","D:",8,"^7","16","b",FALSE,"+M2",2,71
77,"8cc#",16,"M6/8","D:",8,"^1+","8","cc#",FALSE,"+M2",2,73
78,"4dd}",16,"M6/8","D:",8,"^2","4","dd",FALSE,"+m2",2,74
