"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
53,"8g#",11,"M3/4","D:",6,"v5+","8","g#",TRUE,"-P4",4,68
54,"4b",12,"M3/4","D:",6,"^7","4","b",FALSE,"+m3",3,71
55,"4a",12,"M3/4","D:",6,"v6","4","a",TRUE,"-M2",2,69
56,"4r}",12,"M3/4","D:",6,NA,"4",NA,FALSE,NA,NA,NA
57,"{4.d",13,"M3/4","D:",7,"v2","4.","d",FALSE,"[d]",NA,62
58,"8f#",13,"M3/4","D:",7,"^4+","8","f#",FALSE,"+M3",3,66
59,"8f#",13,"M3/4","D:",7,"4+","8","f#",FALSE,"P1",1,66
60,"8a",13,"M3/4","D:",7,"^6","8","a",FALSE,"+m3",3,69
61,"16aL",14,"M3/4","D:",7,"6","16","a",FALSE,"P1",1,69
62,"16gJ",14,"M3/4","D:",7,"v5","16","g",TRUE,"-M2",2,67
63,"16f#L",14,"M3/4","D:",7,"v4+","16","f#",TRUE,"-m2",2,66
64,"16gJ",14,"M3/4","D:",7,"^5","16","g",FALSE,"+m2",2,67
65,"4e}",14,"M3/4","D:",7,"v3","4","e",TRUE,"-m3",3,64
66,"{8.a",14,"M3/4","D:",8,"^6","8.","a",FALSE,"+P4",4,69
67,"16dd",14,"M3/4","D:",8,"^2","16","dd",FALSE,"+P4",4,74
68,"4.dd",15,"M3/4","D:",8,"2","4.","dd",FALSE,"P1",1,74
69,"16cc#L",15,"M3/4","D:",8,"v1+","16","cc#",TRUE,"-m2",2,73
70,"16bJ",15,"M3/4","D:",8,"v7","16","b",TRUE,"-M2",2,71
71,"16aL",15,"M3/4","D:",8,"v6","16","a",TRUE,"-M2",2,69
72,"16gJ",15,"M3/4","D:",8,"v5","16","g",TRUE,"-M2",2,67
73,"16f#L",15,"M3/4","D:",8,"v4+","16","f#",TRUE,"-m2",2,66
74,"16eJ",15,"M3/4","D:",8,"v3","16","e",TRUE,"-M2",2,64
75,"4e",16,"M3/4","D:",8,"3","4","e",FALSE,"P1",1,64
76,"4d",16,"M3/4","D:",8,"v2","4","d",TRUE,"-M2",2,62
77,"4r}",16,"M3/4","D:",8,NA,"4",NA,FALSE,NA,NA,NA
